views,likes,dislikes,comments,engagement_rate,sentiment_score,like_to_view_ratio,comment_to_view_ratio,like_to_comment_ratio,like_to_dislike_ratio,log_views,log_likes,log_comments,engagement_intensity,views_outlier,likes_outlier,comments_outlier,engagement_label
1842393,99086,1339,11800,0.0601858561121324,0.9391692555291172,0.0537811130518227,0.006404710393108,8.39640708414541,74.0,14.426576370861513,11.503753531087519,9.375939552625749,0.06018582344493089,False,False,False,0
6473,205,6,15,0.0339873319944384,0.5502656467222291,0.0316651220265678,0.0023169601482854,12.8125,34.166666666666664,8.775549434486189,5.327876168789581,2.772588722239781,0.03398208217485326,False,False,False,0
1044813,15397,838,1100,0.015789428347465,0.8789978831283782,0.014736594264625,0.0010528189706493,13.98455949137148,18.373508353221958,13.85934943710825,9.641992909837995,7.00397413672268,0.015789413235274413,False,False,False,0
9548677,190083,15015,11473,0.0211082645271172,0.7896547008552977,0.0199067347333316,0.00120152758319,16.566411016210562,12.659540459540459,16.071913273555317,12.155221358706044,9.347838885161817,0.02110826231652172,False,False,False,0
197062,7250,217,456,0.0391044442865697,0.1957999576221702,0.0367902650421438,0.0023139808081679,15.864332603938731,33.41013824884793,12.191278753550293,8.888894669371593,6.124683390894205,0.03910424585031183,False,False,False,0
1496225,16116,236,605,0.011175458236562,0.8437484700462337,0.0107711000878209,0.0004043506796433,26.594059405940595,68.28813559322033,14.218456495625425,9.687629894522718,6.406879986069314,0.011175450767464273,False,False,False,0
162597,5734,106,525,0.0384939451527395,-0.823014995896161,0.0352648864069668,0.0032288220027306,10.901140684410649,54.094339622641506,11.9990361758972,8.65434302956347,6.26530121273771,0.038493708409697534,False,False,False,0
9132,21,8,64,0.0093079281646955,-0.6080342751617096,0.0022993539910215,0.0070075550202562,0.3230769230769231,2.625,9.11964950669168,3.091042453358316,4.174387269895637,0.009306909011277785,False,False,False,0
7265,89,8,22,0.0152787336545079,-0.909545422178924,0.0122488301679053,0.0030278007156619,3.869565217391304,11.125,8.890961212781146,4.499809670330265,3.1354942159291497,0.0152766308835673,False,False,False,0
291597,8209,344,1062,0.0317938799096012,-0.3493393384734713,0.0281517705882756,0.0036420002880678,7.722483537158984,23.863372093023255,12.583131420382557,9.013108202446475,6.968850378341948,0.03179377087634346,False,False,False,0
290801,10237,377,1016,0.0386965656926901,-0.2226454206210359,0.0352026464742333,0.0034937861500264,10.065880039331368,27.153846153846153,12.580397902196943,9.233861567017529,6.92461239604856,0.038696432624259806,False,False,False,0
5304,52,13,68,0.0226244343891402,-0.4573019364522082,0.0098020735155513,0.012818096135721,0.7536231884057971,4.0,8.576405051048084,3.970291913552122,4.23410650459726,0.022620169651272386,False,False,False,0
812516,26917,1979,4998,0.0392792265013858,0.6574750183038587,0.0331279222465499,0.0061512559121839,5.384476895379076,13.60131379484588,13.607892116044068,10.200550486793661,8.51699317141357,0.03927917815873391,False,False,False,0
2642930,115795,3055,6410,0.0462384550479959,-0.2864933466128214,0.043813099925802,0.0024253376270511,18.06192481672126,37.90343698854337,14.787399086548705,11.659585301210097,8.765770543987257,0.04623843755285325,False,False,False,0
105058,493,54,347,0.007995583392031,-0.4381309806252385,0.0046926013002217,0.0033029059861601,1.4166666666666667,9.12962962962963,11.562277376092197,6.202535517187923,5.8522024797744745,0.007995507286381938,False,False,False,0
